title;sentiment_ml_finance
Katanya Murah Thailand, Ini Pajak yang Dipungut saat Beli Mobil Baru di Indonesia;1
Pertumbuhan Kredit Industri Bank Melambat, NPL Membaik;0
Per 24 September, BP Tapera Salurkan Rp 708,31 M buat 4.036 Unit Rumah;1
Asing Borong BBRI hingga BRIS Saat IHSG Makin Terpuruk;0
Penjualan Pertamax di Surabaya Naik Usai Turun Harga;0
Tekan Dolar AS, Rupiah Pagi Ini di Level Rp 16.189;1
KSEI Catat Jumlah Investor Tembus 14,58 Juta;2
Kena Imbas Perang Iran vs Israel, IHSG Anjlok 1,68%;0
BNI Borong 2 Penghargaan Internasional dari Corporate Treasurer;1
Dolar AS Bisa Kembali ke Level Rp 15.000? Ini Proyeksi Bos BI;2
"Menakar <em>Cuan&nbsp;</em>Saham BBRI Akibat BI Pangkas Suku Bunga &nbsp; &nbsp;";1
IHSG Hijau Seharian, Sore Ini Ditutup Menguat ke 7.036;0
10 Kota dengan Biaya Hidup Termahal, Ada Tetangga Indonesia;1
Tarif Listrik Naik Lagi, Rumah dengan Daya 3.500 VA Bakal Kena;2
Alasan Jokowi Usul Restrukturisasi Kredit COVID-19 Diperpanjang hingga 2025;1
Kisah Ciputra Bangun Kerajaan Properti RI Modal Rp 10 Juta & Hampir Bangkrut;0
Google Ungkap Penyebab Nilai Tukar Dolar Rp 8.348 di Lamannya;0
Usai Libur Panjang, IHSG Dibuka Menguat Tipis;0
IHSG Seharian di Zona Hijau, Ditutup Menguat ke 7.554;2
BI Prediksi Ekonomi RI Bisa Tembus 5,6% Tahun Depan;2
Tak Bisa Terus-terusan Intervensi, Begini Cara BI Tenangkan Rupiah;0
Muncul Fenomena Warga RI Susah Kredit Mobil Baru, Ada Apa?;0
Masih Jadi yang Terbesar, Aset Bank Mandiri Capai Rp 2.324 T;2
Bukan Halusinasi! 7 Bukti Ekonomi RI Sedang Dalam Masalah;1
Video: IHSG Babak Belur, Imbas Saham Prajogo Pangestu;0
Besok Long Weekend! IHSG Dibuka Menguat ke 7.274;0
Kenapa AS Jadi Alasan Dolar Tembus Rp16.400? Ini Penjelasannya!;0
IHSG-Rupiah Menguat Sejak Kemarin, Efek Jokowi Rombak Kabinet?;2
Menakar Untung-rugi Pembatasan Usia Kendaraan;0
Mengukur Dampak Perang Iran Vs Israel ke IHSG dan Nilai Tukar Rupiah;1
Spekulasi Harga Properti Jakarta dan Kalimantan Imbas IKN;1
Jangan Takut Saham Big Bank Loyo, Bangkitnya Tak Butuh Lama;0
Cadangan Devisa RI Turun Lagi Jadi US$ 140,4 Miliar, Ini Penyebabnya;0
Resmi Melantai di BEI, Emiten Udang Ini Janji Tebar Dividen Tiap Tahun;1
Dibuka di Zona Hijau, IHSG Naik ke Level 7.650;2
407 Saham Turun, Asing Kabur Lagi Bawa Rp 921 Miliar;0
IHSG Ambruk 4 Hari, Kemarin Asing Kompak Incar Saham Ini;2
Lebih Parah dari Tiktok Shop, Ada Aplikasi yang Bisa Bikin UMKM RI Menderita!;0
Jumat Pagi Dolar AS Menguat 0,33% ke Rp 16.185;2
Prabowo Masih Panggil Calon Menteri, IHSG Ditutup Menguat ke Level 7.626;0
IHSG Mulai Merangkak ke Zona Hijau;2
IHSG Dibuka di Zona Merah;1
Sore di Akhir Pekan, IHSG Masih Betah di Zona Merah;1
Simak Daftar Kurs Rupiah Hari Ini di 5 Bank Besar Indonesia;1
Penyaluran Kredit Bank Mandiri ke Segmen UMKM Capai Rp 127 Triliun di Kuartal 2-2024;2
Yuk Intip Prediksi IHSG Hari Ini, Bakal Menguat?;2
IHSG Sesi I Merosot 137 Poin, Simak 3 Saham Jadi Top Gainers;0
BJB (BJBR) Catat Laba Rp 1,16 T di Kuartal III-2024, Ini Pendorongnya;2
GOTO Cetak Adjusted EBITDA Rp 137 M di Q3-2024, Tertinggi dalam Sejarah;1
Pemerintahan Prabowo Direncanakan Tarik Utang Rp 775,9 T di 2025;2
Cadangan Devisa Turun, Bos BI: Nggak Usah Insecure;0
Deretan Sektor Auto Cuan Usai BI Tahan Suku Bunga;0
Ada US$4,51 Juta Nyangkut di Sritex, Bank Danamon (BDMN) Lakukan Ini;1
Dolar AS Hari Ini Dibuka Menguat;2
Heboh Nilai Tukar Dolar Nyungsep Jadi Rp 8 Ribu di Google;0
bank bjb Jadi Best Regional Bank on Corporate Action Pioneer;1
Mandiri Raup Laba Rp 55,1 T, Dirut: Ruang Kerja Fiskal Masih Besar;1
Erick Thohir Ajak Bank Swasta Biayai Program 3 Juta Rumah;1
Jangan Takut Saham Big Bank Loyo, Bangkitnya Tak Butuh Lama;0
Video: Ricuh Trump 2.0,Penggalangan Dana di Pasar Modal Masih Menarik?;1
Sinergi dengan PPA, BTN Pangkas Kredit Bermasalah Hampir Rp 900 M;0
IHSG Ditutup Melemah Tinggalkan Level 7.000!;0
Menyoal LPG 3KG Tidak Lagi Dijual Di Warung Eceran;1
Bank BRI Pastikan Dukung Program Pembangunan 3 Juta Rumah;1
Ancang-ancang Musim Haji 2025;1
Bitcoin Vs Emas, Perbandingan Nilai dan Keuntungan;1
Antara Zaken Kabinet dan Jatah Partai;1
Meski NPL Membaik, Risiko Kredit Macet Tetap Mengintai Perbankan;2
Top! IHSG Ditutup Balik Menguat ke 7.236;0
Bank Jago Cetak Laba Rp 22 M di Awal Tahun;1
Bursa Saham RI Ambruk 5% Dalam Sepekan, Ini Kata Bos BTN;0
Gaji Rp 15 Juta Diusulkan Bisa Ambil KPR Subsidi, Berlaku Tahun Depan?;1
Remitansi BNI Permudah Pekerja Migran Akses Layanan Keuangan di LN;1
Podcast: Sisi Gelap IHSG 'Berotot' Usai Pilpres 2024;1
Usulan Pengusaha ke Pemerintah buat Selamatkan Industri Tekstil;1
"Bank Jumbo, BCA (BBCA), BNI (BBNI) dan Bank Mandiri (BMRI) &#39;Melawan&#39; Ekonomi Landai";1
Dolar AS Sudah Rp15.000, Mantan Bos BI Berharap SRBI Dikurangi;0
Rupiah Menguat ke Level Rp 16.336 per Dolar AS, Ini Pemicunya;2
BRI Sukses Cetak Laba Rp 15,98 T di Triwulan I 2024, Ini Pemicunya;2
IHSG Ditutup Melemah, Harga Saham Hotel Sahid (SHID) dan Amman (AMMN) Longsor;0
Gokil! Laba BRI Tembus Rp 15,98 T, Asetnya Nyaris Rp 2.000 Triliun;2
Suku Bunga BI Turun, Kapan Bunga Kredit Bank Ikutan?;0
Siap-siap! OJK Bakal Hentikan Program Keringanan Cicilan Kredit Terdampak Covid;0
The Fed Beri Kabar Buruk! Pasar Kripto Ambruk Berjamaah;0
BTN Usulkan 2 Skema Subsidi Baru untuk Kurangi Backlog Perumahan;1
IHSG Ambruk 1,75% Masih Tertekan Kinerja Emiten Besar;0
Video: Trump Picu Perang Dagang, Gimana Nasib Rupiah & Pasar Modal RI?;0
Bos BEI Dorong Beli Saham untuk Investasi Jangka Panjang Saat IHSG Melemah;0
Satgas BLBI Kejaksaan Ngapain Aja di 2024? Ini Catatan Kinerjanya;1
Sinergi Kebijakan Bank Indonesia 2024;1
Industri Jasa Keuangan Raih Kinerja Positif, OJK Paparkan Target 2025;2
Asing Kabur, IHSG Jadi yang Paling Menderita se Asia;0
Menperin Buka-bukaan Nasib Industri RI Kala Rupiah Ditekan Dolar AS;0
Fed Tahan Suku Bunga-AI China Bikin Kacau, Pasar RI Akan Terguncang?;0
Kacau! Ramai-Ramai Orang Mendadak Batal Beli Rumah, Ini Penyebabnya;0
Sri Mulyani Ungkap Awal Mula Terjadi BLBI Rp 110 Triliun;1
IHSG Hari Ini Melempem ke 7.200;0
IHSG Hari Ini Ditutup di Zona Merah ke 7.702;1
Simak Yuk! Inilah Harga Terbaru BBM Per 1 November 2024;1
Anggota DPD Sentil Tapera, Sri Mulyani Ngaku Ada Dana Perumahan Rp 228 T di APBN;1
Begini Beda Gaya Prabowo-Trump,  Asta Cita Vs Make America Great Again;1
7 Teror Trump Intai RI, Investor - Wong Cilik Gak Bisa Tidur Tenang;1
Ragam Tantangan Ekonomi di Era Presiden Prabowo;1
IHSG Hari Ini Dibuka Loyo ke 7.173, Begini Pergerakan Bursa Asia;1
Saat Negara menuntut 'Return' dari Alumni LPDP;1
Kredit Bank Tumbuh 10,93% per Desember 2024, BI: Target 2025 11-13%;2
Terungkap! Gara-gara Ini Cadangan Devisa RI Tembus US$ 155,7 Miliar;2
Beredar Hoax Uang Hilang Mengatasnamakan BRI, Nasabah Diimbau Waspada;1
Uang Beredar di RI Tembus Rp 8.965 Triliun;2
Hadir Perdana, detik Sore! Kupas Tuntas Sorotan Utama detikcom;1
Bagaimana Prediksi IHSG Hari Ini?;1
IHSG Hari Ini Diprediksi Melemah, Sederet Saham Ini Bisa Cuan Nggak Ya?;0
Harga BBM Nonsubsidi Pertamina Naik, Pertamax Tetap!;2
Awal Pekan IHSG Menguat Makin Dekat ke 7.200;2
Nilai Tukar Rupiah Hari Ini Dibayangi Pilpres AS dan Rilis Kebijakan The Fed;0
Awal Pekan Dolar Turun 0,10% di Rp 15.794;0
Perjalanan PPN 12%: Dulu Direstui, Kini Dikritisi PDIP;1
BBM Nonsubsidi Turun per 1 Oktober 2024, Segini Harganya di Jatim;0
Ramalan Terbaru Harga Emas di 2025: Sanggupkah Tembus US$ 3.000?;2
Para Bankir Sepakat, Begini Kondisi Ekonomi RI Kuartal III-2024;1
Video: Lalui Pandemi & Bunga Tinggi, Kinerja Bank Mandiri Tetap Solid;2
Menyorot Imbas Konflik Iran-Israel pada Ekonomi Kita;0
Banyak Tekanan Bikin IHSG Ambruk, Begini Kata Analis!;0
BI Serius Tinggalkan Dolar AS, Ogah Gantungkan Nasib ke Paman Sam;0
Pemilu AS Tinggal Menghitung Hari, Wall Street Mulai Berpesta;1
Jurus BRI Jaga Rasio Kredit Bermasalah UMKM hingga di Level 3%;1
Top! Mandiri Jadi Penyalur FLPP dengan Tingkat Keterhunian Terbaik;1
Kurs Rupiah di 5 Bank Besar Indonesia;1
Ekonom Sebut Pandemi Jadi Pukulan Sekaligus Peluang buat Ekonomi RI;2
Harga Pertamax-Pertamina Dex Turun Per 1 September 2024, Ini Rinciannya;0
Kia Carnival Terbaru Bisa Dipesan, Kuota 2024 Cuma 200 Unit;1
Rencana Penarikan Utang Rp 775,9 T di Awal Pemerintahan Prabowo Subianto;1
OJK Pede Perbankan Masih Kuat Dorong Kredit buat Program 3 Juta Rumah;2
IHSG Ambruk Lagi, Kurang dari Sebulan Sudah Ambles Hampir 10%;0
Efek Perang Arab Sampai ke RI: Asing Jadi Ragu-ragu Mau Naruh Duit;1
Sri Mulyani Bilang Kondisi APBN Seperti Timnas U-23, Begini Katanya;1
Kabar Baik, IHSG Diperkirakan Menguat Hari Ini;2
Pegadaian Gelar Media Awards 2024, Apresiasi Kontribusi Insan Media;1
IHSG Diprediksi Menguat di Awal Pekan, Saham Ini Berpotensi Cuan;2
Sri Mulyani Akui April 'Bulan Berat', Penuh Gejolak Tinggi!;0
RI Harus Kebut Investasi Kilang Minyak, Ini Untungnya!;0
BI Catat Rp 2 Triliun Modal Asing 'Kabur' dari RI;0
Kredit dan Pembiayaan BTN Tembus Rp 352 Triliun Sepanjang QI-2024;2
Kurs Rupiah Hari Ini di 5 Bank Besar Indonesia;1
"Kurs Dollar AS ""Anjlok"" Jadi Rp 8.170 Trending di Media Sosial, Warganet Duga Google ""Error""";0
IHSG Hari Ini Diprediksi Melemah, Cek Rekomendasi Saham di Sini!;0
BI: Uang Beredar Sepanjang 2024 Tembus Rp1.204 Triliun;2
Seharian di Zona Merah, IHSG Ditutup pada Level 7.324;1
OJK: Kredit Bank Tumbuh 9%-11% di Akhir Tahun, tapi Laba Seret;2
Ini Alasan BI Tahan Bunga Acuan 6%;0
Harga BBM Turun, SPBU di Malang Mulai Terapkan Harga Baru;0
Trump Menang, Apa Untungnya buat Ekonomi RI?;2
BTN Usul Kombinasi SSB-FLPP buat Salurkan KPR Subsidi;1
Suku Bunga BI Turun, Kapan Bunga Kredit Bank Ikutan?;0
PNM Sudah Salurkan Modal Usaha Mekaar Rp 45,3 T Hingga Akhir Agustus;2
Mengenal 5 Instrumen Kebijakan Moneter dan Contohnya;1
Sri Mulyani Lega Sudah Bersalaman dengan Basuki, Ada Apa Nih?;1
Rupiah Tak Berdaya, Dolar AS Makin Kokoh di Rp 16.200-an;2
IHSG Pagi Ini Bergerak di Zona Hijau ke Level 7.165, Naik 0,51%;2
Ini Sektor Penyelamat Saat IHSG Jatuh, Apa Saja Sahamnya?;1
IHSG Hari Ini Dibuka di 2 Arah, tapi Tak Lama Loyo Lagi;0
BBRI Cetak Laba Rp 45,36 T di Kuartal III-2024, Kredit Naik 8,21%;2
IHSG Mulai Berotot, Tembus Zona Hijau Pagi Ini di Level 7.199;0
Bank BUMN Geber Kredit buat UMKM, Begini Datanya;1
Jokowi Pamer Penyaluran Kredit PNM Mekaar Rp 237 T, Kredit Macet Cuma 0,5%;0
Holding UMKM Jadi Angin Segar Usaha Kecil Naik Kelas;2
Move On dari 2024! Intip Proyeksi Laju Emas Dunia 2025;1
Pegadaian Dinobatkan Inovator Ekosistem Emas di detikcom Awards 2024;1
BI: Pertumbuhan Kredit per September 2024 Naik 10,85% Yoy;2
IHSG Ambruk 1,4%, Ternyata Ini Penyebabnya;0
4 Asosiasi Pengembang Kompak Usulkan Hal Ini buat Program 3 Juta Rumah;1
Tolong BI, Rakyat Butuh Bunga Murah Nih!;1
Menteri Ara Dapat Lahan 1.000 Ha Bekas Koruptor, Bakal Dibangun Rumah MBR;1
Prabowo Targetkan Pertumbuhan Ekonomi Tembus 7%, Begini Kata BI;2
IHSG Ambruk ke Level 7.456, Bursa Asia Kebakaran;0
Dilema Guru, Enggan Menghukum Karena Takut Dihukum;1
Jokowi Kasih Insentif Pajak Baru, Eksportir Diramal Simpan Dolar AS di RI;2
BI Buka Suara Dolar Anjlok ke Rp8.170 di Google;0
IHSG Naik 53% di Era Jokowi, Kalah Jauh dari Presiden Lain;0
Bantah Likuiditas Perbankan Mulai Ketat, Gubernur BI: DPK Masih Tumbuh 8,45 Persen;2
Artha Desa Wujudkan Demokrasi Finansial;1
Sri Mulyani Blak-blakan 2024 Tahun Berat, Ini Sederet Masalahnya;1
Bagaimana Kondisi Ekonomi RI Tahun 2024? Begini Prospeknya;1
Masa Depan Sistem Pembayaran Indonesia;1
IHSG Makin Amblas Mendekati Level 6.500, Dua Saham Ini Kinclong Sejak Sesi I;0
Usai Libur Panjang, IHSG Dibuka Merosot ke Zona Merah;0
Selasa Pagi Dolar AS Menguat ke Rp 15.798;2
IHSG Merana Lagi, Sektor & Saham Ini Jadi Biang Keladinya;0
OJK Cabut Izin BPRS di Kudus, Dana Nasabah Dijamin LPS;1
Kemendag Wanti-wanti Pengusaha RI Transaksi dengan Bangladesh;1
BRI Cuan Rp 15,98 Triliun di Triwulan I, Saham BBRI Makin Seksi;2
IHSG Awal Pekan Melesat ke Level 7.604;2
Sri Mulyani Ungkap APBN Prabowo: Pertumbuhan 5,5%, Dolar AS di Level Rp 16.000;2
Sritex (SRIL) Bangkrut, Utangnya Paling Banyak ke BCA;0
IHSG Ditutup Turun ke Level 6.900-an;0
Kasus 'Emas Palsu' Bikin Cemas;0
Menyiasati Mahalnya Demokrasi di Indonesia;1
Ara Usul Kuota FLPP Ditambah, Bisa Pangkas Harga Rumah Subsidi 40%;1
Antisipasi Depresiasi Rupiah Bagi Ketahanan Finansial BUMN;1
Punya Piutang Rp 374 M di Sritex, BNI (BBNI) Bakal Tempuh Jalan Ini;1
Ekonomi RI Diprediksi Bisa Tembus 5,5% Tahun Ini;2
Awal Pekan IHSG Dibuka Hijau, Menguat ke Level 7.162;2
Pasar Kecewa Bikin Rupiah Melemah 6,58% Sejak Awal Tahun;0
IHSG Seharian di Zona Hijau, Terbang ke Level 7.246;1
OJK dan LPS Perkuat Senjata Buat Awasi Perbankan di RI;1
Dolar AS Hari Ini Menguat ke Rp 15.700;2
Awal Pekan Dolar AS Dibuka di Zona Merah;1
IHSG 2024 Hancur Lebur: Anehnya Asing Masih Net Buy Rp 15 T, Kok Bisa?;0
Dolar AS Awal Pekan Ini Melemah ke Level Rp 15.839;0
IHSG Pagi Ini Dibuka Turun ke Level 7.167;0
Dampak Penurunan Suku Bunga;0
Dolar AS Hajar Rupiah! Sempat Ancang-ancang Dekati Rp 16.500;0
8 Perbedaan Rumah Komersil dan Rumah Subsidi;1
Makin Banyak Orang Tarik Kredit, Tapi yang Nabung Sedikit;1
Nusantara Baru, Indonesia Maju;1
Potensi Penguatan Rupiah di Tengah Tekanan Indeks Dolar;0
Dana Asing ke RI Tembus Rp10 T, Rekor Tertinggi Sebulan;2
Jelang Akhir Pekan, Dolar AS Melemah ke Level Rp 15.839;0
Gubernur BI Prediksi Dolar AS Bisa Balik ke Rp 15.700 Tahun Ini;0
BI Catat Uang Beredar Capai Rp 8.888 Triliun Maret 2024;1
20 Contoh Soal Ujian Sekolah Ekonomi Kelas 12 SMA Kurikulum Merdeka Plus Jawaban;1
Habibie Pulihkan Rupiah dari Rp 15.000 Jadi Rp 6.500/US$, Bisakah Terulang?;2
Kompak! Bos BI-Sri Mulyani Bilang Ekonomi Tidak Pasti  hingga 2025;0
Hati-hati, Risiko Kredit Macet Tetap Mengintai Perbankan Meski NPL Membaik;0
Harga Pertamax cs Turun, Pertamina Ungkap Alasannya;0
Pagi-pagi IHSG Cetak Rekor di 7.608, Mayoritas Saham Properti Ikut Semringah;1
NPL Bank Milik Konglomerat Di Atas 3%, Ini Kata OJK;1
10 Mata Uang Terendah di Dunia, Rupiah Milik Indonesia Peringkat Berapa?;1
"Video: Jurus Perbankan Hadapi  ""Ancaman"" Risiko Nilai Tukar di 2025";1
Prabowo Yakin RI Bisa Jadi Lumbung Pangan Dunia;1
Bos BI Ungkap Penyebab Derasnya Capital Outflow dari RI;0
OJK Ungkap Kondisi Jasa Keuangan RI Stabil di Tengah Ketidakpastian Global;2
Bos BI Sebut Suku Bunga Harusnya Bisa Turun, tapi...;0
Siap-Siap, BNI (BBNI) Mau Buyback Saham Rp905 Miliar;1
Tenor KPR Subsidi Diusul Jadi Cuma 10 Tahun Biar Lebih Banyak yang Nikmati;1
IHSG Ambruk Hampir 2%, Analis Sepakat Soal Ini;0
KB Bank Raih Peringkat International Setara Sovereign Credit Rating;2
Rupiah Berbalik Menguat, Jauhi Rp 16.000 per Dolar AS;0
LPS Kembali Tahan Tingkat Bunga Penjaminan 4,25%;0
Dolar Menguat, Siap-siap Bunga KPR Bisa Kena Dampak;0
Video: Jurus Pemerintah & BI Demi Rupiah Tahan Guncangan;0
Asing Net Sell Rp2,38 T Kala IHSG Anjlok 2%, Kompak Lego 10 Saham Ini;0
"Fund Managers&rsquo; Movements in Chandra Asri (TPIA) in Early 2025";1
Likuiditas Jadi Tantangan, BTN Dorong Pertumbuhan Kredit Lewat Ini;2
Gegara Konflik Iran-Israel, Harga Material buat Bangun IKN Bisa Meroket?;2
Sri Mulyani Bawa APBN Prabowo-Gibran ke DPR;1
BTN Luncurkan Layanan Prospera, Sasar Nasabah Kelas Menengah;1
Jokowi Minta RAPBN 2025 Waspada Perlambatan Ekonomi Dunia;0
Komisi XI DPR Dukung BI Beri Insentif Likuiditas Program 3 Juta Rumah;2
BI Ungkap Ekonomi RI Butuh Suku Bunga Rendah, Tapi...;0
Nasib Rupiah Masih Terancam, Trump Ciptakan 'Strong Dollar';0
Berebut Tiket Olimpiade Jalur Juara;1
BI Catat Aliran Modal Keluar dari RI Capai Rp 4,31 Triliun di Pekan ke-IV Desember;2
Penyaluran Kredit Bank Mandiri Tembus Rp 1.532 T di Kuartal II 2024;2
IHSG Dibuka di Zona Merah ke Level 7.781;1
BTN Usul KPR FLPP Diubah Jadi Dana Abadi, Tenor 30 Tahun;1
Pagi Ini, Dolar AS Melemah ke Posisi Rp 16.355;0
Pangkas NPL, Kinerja BTN Diprediksi Makin Positif;2
IHSG Ngegas Lagi, Sektor & Saham Ini Jadi Penggeraknya;1
Garuda Muda Siap Merajai Asia!;1
Pertamina Buka-bukaan Alasan Naikkan Harga Pertamax Jadi Rp 13.700/Liter;2
Dolar AS Melemah ke Rp 15.900;0
IHSG Hari Ini Dibuka Menguat ke 6.942, Begini Pergerakannya;2
Kredit Perumahan BTN Sudah Tembus Rp 292,7 T Kuartal Pertama 2024;2
Simak Daftar Kurs Rupiah Hari Ini di BRI hingga CIMB Niaga;1
Video: BI Kuasai Surat Berharga Negara Hingga 28%, Apa Risikonya?;1
Di Balik Polemik PP Kontrasepsi untuk Remaja;1
Bursa Saham RI Ambruk 5% Dalam Sepekan, Ini Kata Bos BTN;0
Anggaran Subsidi Energi di APBN Prabowo Turun Rp 1,1 T, Ini Penyebabnya;0
IHSG Melemah 0,48% pada Kamis (13/2), Cek Proyeksinya untuk Besok (14/2);0
Mengukur Dampak Perang Iran Vs Israel ke IHSG dan Nilai Tukar Rupiah;1
Alert! IHSG Ambruk 2% Lebih, Investor Pasar Modal Waswas?;0
Bos BI Pede Rupiah Bisa Kembali Berotot;2
Video: Rupiah Loyo Hingga Efek Trump 2.0, BI Rate Makin Sulit Turun?;0
BP Tapera: 7.000 Unit Rumah FLPP Siap Disalurkan Awal Januari;1
Menerka Nasib Kurikulum Merdeka hingga Zonasi di Tangan Menteri Mu'ti;1
Prabowo Panggil Calon Menteri, Rupiah Menguat Lawan Dolar AS ke Rp 15.529;2
Jurus MI Maksimalkan Cuan Pasar Modal 2025, Ini Sektor yang Dipilih!;1
BI Mau Guyur Insentif Rp 290 T ke Bank yang Rajin Genjot Kredit;2
Aset Obligor BLBI di Jakarta-Lampung Rp 333,66 M Disita, Ini Rinciannya;1
Amar Bank Cetak Laba Rp152,26 M per September 2024, Naik 20,4%;2
Analisa & Penyebab Rupiah Terus Anjlok, Simak!;0
Likuiditas Perbankan Diyakini Membaik, Bagaimana dengan BNI?;2
Tok! LPS Tahan Suku Bunga Penjaminan Tetap 4,25%;0
IHSG Dibuka di Zona Merah;1
RI Dapat 2 Kado: Perang Dagang Trump Ditunda - Ekonomi Membaik;2
IHSG Ditutup di 7.253, Naik 0,45%;2
Sri Mulyani & Bos BI Rapat Koordinasi Soal Utang RI 2025, Ini Hasilnya;1
1 Won Berapa Rupiah? Kenali Kode, Simbol, dan Pecahan Uangnya;1
Bos Bank Sentral China Kasih Kode Mau Pangkas Suku Bunga Lagi;1
Seharian di Zona Merah, IHSG Ditutup di Level 7.266;1
"Trump&#39;s Tariff Crushes IHSG to Rupiah While SBN Market Surges";1
Revisi DHE - Trump Bikin Rupiah Perkasa, Dolar AS Sentuh Rp16.170!;2
Mengantisipasi Volatilitas Arus Modal;1
Tips Investasi saat Kondisi Ekonomi Lagi Labil;1
Sempat Menguat, IHSG Berbalik Melemah ke Level 7.600;0
IHSG Hari Ini Dibuka Menguat ke 7.030;2
Bos BI Pede Perbankan RI Tetap Kuat di Tengah Isu Resesi Negara Maju;2
Tutup Usia, Ini Jasa Besar Menteri BUMN Pertama RI Tanri Abeng;1
Krisis Properti Bikin Warga China Miskin & Tak Bisa Pindahkan Uang;0
IHSG Ditutup Loyo ke 7.200, Sebanyak 337 Saham Melemah;0
BI Tahan Bunga Acuan di Level 6,25%;0
BI: Harga Pangan Bakal Turun, Imbas Nilai Tukar Rupiah Menguat;0
Uang Beredar RI Tembus Rp 8.928 Triliun;2
Simak 5 Strategi Manajemen Risiko dari Analis Octa;1
Dolar AS Cuma Garang Lawan Rupiah, Balik ke Zona Rp 15.700-an;1
Nilai Tukar Rupiah Masih Loyo, Ini Respon Bos Bank Mandiri;0
Dolar AS Melempem, Balik ke Zona Rp 15.600-an;0
Airlangga Beberkan Penyebab Anggaran Perlinsos Naik di Sidang MK;2
Kehadiran BYD dan VinFast Jadi Angin Segar buat Industri Otomotif Indonesia;2
IHSG Ditutup di 7.421, Sentuh Rekor Baru;2
Trump Dinilai Lebih Moderat soal Tarif, Ekonom: Tetap Harus Diantisipasi;1
Kemenkop UKM Mau Beri Sanksi Bank yang Minta Agunan ke Penerima KUR;1
IHSG Hari Ini Dibuka Melemah ke 7.729;0
Video: IHSG Ditutup Ambles Lebih dari 2%, Balik ke Level 6.800;0
Suku Bunga BI Turun, Kapan Bunga Kredit Bank Ikutan?;0
Begini Prediksi IHSG Hari Ini, Saham Apa yang Bisa Cuan?;1
Harga Metal Naik Buat  Saham ANTM MDKA Atraktif. Begini Prospeknya!;2
Begini Ramalan Ekonomi Indonesia di 2025, Sesuai Harapan Prabowo?;1
Dampak Serangan Israel ke Iran: Saham Anjlok hingga Harga Minyak Meroket;0
Indeks Dolar AS Masih Perkasa, Was-was Rupiah Melemah!;0
Waduh! Dolar AS Tembus Rp 16.200 Lagi;0
Prabowo Sebut RI Swasembada Pangan 2 Tahun Lagi, Mau Setop Impor BBM Juga;1
Nih! Analisa Sri Mulyani-Bos BI Soal Kemenangan Trump & Nasib Rupiah;1
Komisi VI DPR Panggil Bos-bos Bank BUMN, Ada Apa?;1
Prabowo Jangan Senang Dulu, Ancaman Ini Bakal Terus Menghantui;1
Cetak Premi Rp 1,77 T, Jasindo Genjot Bisnis Sektor Korporasi dan BUMN;1
Gokil! Rupiah Perkasa Lawan Dolar AS & Mata Uang Asia;0
Merapat! Ini Saham yang Berpotensi Cuan Hari;1
Siasat RK Cari Celah di Pilkada Jakarta;1
OJK Cabut Izin BPR Duta Niaga;1
BI Rate Naik, Bunga KPR Bakal Langsung Melonjak?;2
OJK Ungkap Kondisi Terkini Perbankan hingga Asuransi RI;1
BI Tambah Insentif Likuiditas Jadi Rp 80 T demi Pembiayaan 3 Juta Rumah;2
Awal Pekan IHSG Ada di Zona Hijau;1
Begini Ramalan BI Soal Nasib Rupiah di 2025;1
5 Alasan Investasi Reksa Dana Cocok untuk Investor Pemula;1
BRI Raup Laba Rp 60,64 Triliun, UMKM Jadi Andalan;1
Bank Ini Punya NPL Tinggi, Saham Masuk Pemantauan Khusus;1
Bos Bursa Buka-bukaan Alasan Investor Asing Ramai-Ramai Cabut dari RI;1
Gawat! Ini Ramalan Terbaru Rupiah dari 7 Lembaga, Seburuk Apa?;1
IHSG Dibuka Melemah ke 7.060 di Awal Pekan;0
BI-OJK Luncurkan Central Counterparty, Apa Itu?;1
Paradoks Keadilan di Aturan Baru BPJS Kesehatan;1
Dolar AS Makin Mahal, Bank Sudah Ada yang Jual Rp 16.700;0
Kinerja Dunia Usaha di Bali Turun, Bisnis Pertanian Melambat;0
BRI Salurkan Kredit Rp1.355 Triliun Tahun 2024, Dorong Aset Naik 1,42%;2
IHSG Hari Ini Dibuka Menguat ke 7.807;2
Dolar Hajar Terus Rupiah, Industri Manufaktur Bisa Babak Belur;0
IHSG Ngegas, Dibuka di Zona Hijau!;1
Laporan Tahunan Transparan, Bank Mandiri Pertahankan Peringkat 1 ARA 2023;1
Dolar AS Naik Lagi, Makin Kokoh di Rp 15.500-an;2
Soal Makan Bergizi Gratis, Sri Mulyani Titip Pesan Ini ke Bankir;1
Sinyal Harga BBM Naik per 1 Februari Makin Kencang, Ini Hitungannya;2
Usai IPO MR DIY Bakal Tambah Jaringan Toko;1
Mulai Hari Ini OJK Setop Program Keringanan Kredit Imbas COVID-19, Bank Siap?;1
Simak Daftar Kurs Rupiah di 5 Bank Besar Indonesia Rabu 5 Februari 2025;1
Tudingan Politisasi Hukum KPK Usai Hasto Jadi Tersangka;1
Beras Sumbang Inflasi Tertinggi di Palembang pada Mei 2024;2
Rupiah Anjlok hingga Rp 16.400 per Dolar AS, Ini Penyebabnya;0
NPL Meningkat, Bank Digital Perkuat Strategi Risiko Kredit;2
IHSG dan Rupiah Ditutup Menguat di Akhir Sesi Perdagangan;2
IHSG Lengser dari 7.300;1
